caldt,spindx,sprtrn
1995-11-30,605.37,-0.003736
1995-12-01,606.98,0.002660
1995-12-04,613.68,0.011038
1995-12-05,617.68,0.006518
1995-12-06,620.18,0.004047
1995-12-07,616.17,-0.006466
1995-12-08,617.48,0.002126
1995-12-11,619.52,0.003304
1995-12-12,618.78,-0.001194
1995-12-13,621.69,0.004703
1995-12-14,616.92,-0.007673
1995-12-15,616.34,-0.000940
1995-12-18,606.81,-0.015462
1995-12-19,611.93,0.008438
1995-12-20,605.94,-0.009789
1995-12-21,610.49,0.007509
1995-12-22,611.95,0.002392
1995-12-26,614.30,0.003840
1995-12-27,614.53,0.000374
1995-12-28,614.12,-0.000667
1995-12-29,615.93,0.002947
1996-01-02,620.73,0.007793
1996-01-03,621.32,0.000950
1996-01-04,617.70,-0.005826
1996-01-05,616.72,-0.001587
1996-01-08,618.46,0.002821
1996-01-09,609.45,-0.014568
1996-01-10,598.48,-0.018000
1996-01-11,602.69,0.007034
1996-01-12,601.81,-0.001460
1996-01-15,599.82,-0.003307
1996-01-16,608.44,0.014371
1996-01-17,606.37,-0.003402
1996-01-18,608.24,0.003084
1996-01-19,611.83,0.005902
1996-01-22,613.40,0.002566
1996-01-23,612.79,-0.000994
1996-01-24,619.96,0.011701
1996-01-25,617.03,-0.004726
1996-01-26,621.62,0.007439
1996-01-29,624.22,0.004183
1996-01-30,630.15,0.009500
1996-01-31,636.02,0.009315
1996-02-01,638.46,0.003836
1996-02-02,635.85,-0.004088
1996-02-05,641.43,0.008776
1996-02-06,646.33,0.007639
1996-02-07,649.93,0.005570
1996-02-08,656.07,0.009447
1996-02-09,656.37,0.000457
1996-02-12,661.45,0.007740
1996-02-13,660.51,-0.001421
1996-02-14,655.58,-0.007464
1996-02-15,651.32,-0.006498
1996-02-16,647.98,-0.005128
1996-02-20,640.65,-0.011312
1996-02-21,648.10,0.011629
1996-02-22,658.86,0.016602
1996-02-23,659.08,0.000334
1996-02-26,650.46,-0.013079
1996-02-27,647.24,-0.004950
1996-02-28,644.75,-0.003847
1996-02-29,640.43,-0.006700
1996-03-01,644.37,0.006152
1996-03-04,650.81,0.009994
1996-03-05,655.79,0.007652
1996-03-06,652.00,-0.005779
1996-03-07,653.65,0.002531
1996-03-08,633.50,-0.030827
1996-03-11,640.02,0.010292
1996-03-12,637.09,-0.004578
1996-03-13,638.55,0.002292
1996-03-14,640.87,0.003633
1996-03-15,641.43,0.000874
1996-03-18,652.65,0.017492
1996-03-19,651.69,-0.001471
1996-03-20,649.98,-0.002624
1996-03-21,649.19,-0.001215
1996-03-22,650.62,0.002203
1996-03-25,650.04,-0.000891
1996-03-26,652.97,0.004507
1996-03-27,648.91,-0.006218
1996-03-28,648.94,0.000046
1996-03-29,645.50,-0.005301
1996-04-01,653.73,0.012750
1996-04-02,655.26,0.002340
1996-04-03,655.88,0.000946
1996-04-04,655.86,-0.000030
1996-04-08,644.24,-0.017717
1996-04-09,642.19,-0.003182
1996-04-10,633.50,-0.013532
1996-04-11,631.18,-0.003662
1996-04-12,636.71,0.008761
1996-04-15,642.49,0.009078
1996-04-16,645.00,0.003907
1996-04-17,641.61,-0.005256
1996-04-18,643.61,0.003117
1996-04-19,645.07,0.002268
1996-04-22,647.89,0.004372
1996-04-23,651.58,0.005695
1996-04-24,650.17,-0.002164
1996-04-25,652.87,0.004153
1996-04-26,653.46,0.000904
1996-04-29,654.16,0.001071
1996-04-30,654.17,0.000015
1996-05-01,654.58,0.000627
1996-05-02,643.38,-0.017110
1996-05-03,641.63,-0.002720
1996-05-06,640.81,-0.001278
1996-05-07,638.26,-0.003979
1996-05-08,644.77,0.010200
1996-05-09,645.44,0.001039
1996-05-10,652.09,0.010303
1996-05-13,661.51,0.014446
1996-05-14,665.60,0.006183
1996-05-15,665.42,-0.000270
1996-05-16,664.85,-0.000857
1996-05-17,668.91,0.006107
1996-05-20,673.15,0.006339
1996-05-21,672.76,-0.000579
1996-05-22,678.42,0.008413
1996-05-23,676.00,-0.003567
1996-05-24,678.51,0.003713
1996-05-28,672.23,-0.009256
1996-05-29,667.93,-0.006397
1996-05-30,671.70,0.005644
1996-05-31,669.12,-0.003841
1996-06-03,667.68,-0.002152
1996-06-04,672.56,0.007309
1996-06-05,678.44,0.008743
1996-06-06,673.03,-0.007974
1996-06-07,673.31,0.000416
1996-06-10,672.16,-0.001708
1996-06-11,670.97,-0.001770
1996-06-12,669.04,-0.002876
1996-06-13,667.92,-0.001674
1996-06-14,665.85,-0.003099
1996-06-17,665.16,-0.001036
1996-06-18,662.06,-0.004661
1996-06-19,661.96,-0.000151
1996-06-20,662.10,0.000211
1996-06-21,666.84,0.007159
1996-06-24,668.85,0.003014
1996-06-25,668.48,-0.000553
1996-06-26,664.39,-0.006118
1996-06-27,668.55,0.006261
1996-06-28,670.63,0.003111
1996-07-01,675.88,0.007828
1996-07-02,673.61,-0.003359
1996-07-03,672.40,-0.001796
1996-07-05,657.44,-0.022249
1996-07-08,652.54,-0.007453
1996-07-09,654.75,0.003387
1996-07-10,656.06,0.002001
1996-07-11,645.67,-0.015837
1996-07-12,646.19,0.000805
1996-07-15,629.80,-0.025364
1996-07-16,628.37,-0.002271
1996-07-17,634.07,0.009071
1996-07-18,643.56,0.014967
1996-07-19,638.73,-0.007505
1996-07-22,633.77,-0.007765
1996-07-23,626.87,-0.010887
1996-07-24,626.65,-0.000351
1996-07-25,631.17,0.007213
1996-07-26,635.90,0.007494
1996-07-29,630.91,-0.007847
1996-07-30,635.26,0.006895
1996-07-31,639.95,0.007383
1996-08-01,650.02,0.015736
1996-08-02,662.49,0.019184
1996-08-05,660.23,-0.003411
1996-08-06,662.38,0.003256
1996-08-07,664.16,0.002687
1996-08-08,662.59,-0.002364
1996-08-09,662.10,-0.000740
1996-08-12,665.77,0.005543
1996-08-13,660.20,-0.008366
1996-08-14,662.05,0.002802
